sha256,filesize,File Type,File Class,datetime,alienvault_adversary,Campaign_Tag,tags,Comment,Report link,Normalized_Tag,Alias
86981680172bbf0865e7693fe5a2bbe9b3ba12b3f1a1536ef67915daab78004c,80384,"Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.2, Code page: 949, Author: HoneyBee, Template: Normal.dotm, Last Saved By: administrator, Revision Number: 2, Name of Creating Application: Microsoft Office Word, Create Time/Date: Fri Feb  2 07:40:00 2018, Last Saved Time/Date: Fri Feb  2 07:40:00 2018, Number of Pages: 1, Number of Words: 0, Number of Characters: 1, Security: 1",CDF,3/2/18 15:42,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
893e4cca7fe58191d2f6722b383b5e8009d3885b5913dcd2e3577e5a763cdb3f,174080,"PE32 executable (console) Intel 80386, for MS Windows, UPX compressed",PEXE,6/13/17 12:25,"['BlackEnergy, CRASHOVERRIDE, INDUSTROYER', 'Electrum', 'Havex']",C0025,"['BlackEnergy', 'BlackEnergy, CRASHOVERRIDE, INDUSTROYER', 'CrashOverride', 'Endowerpo', 'Endowerpo.A', 'ICS', 'Industrial Control Systems', 'Industroyer', 'Russia', 'Ukraine', 'VertekMTI', 'code issues', 'github', 'history files', 'industroyer', 'latest commit', 'pull', 'search sign', 'sign', 'skip', 'type name', 'vsoc']",Port Scanner,https://www.dragos.com/wp-content/uploads/CrashOverride-01.pdf,Sandworm,"Quedagh, VOODOO BEAR, TEMP.Noble, IRON VIKING, G0034, ELECTRUM, TeleBots, IRIDIUM, Blue Echidna, FROZENBARENTS"
8de4eb52db0ce19d295dd7f1c6e89522d1a09fa26709c058327701b4c436349f,1244469,Microsoft Word 2007+,OOXML,7/7/20 15:31,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","Third Infection Method, Operation Dream Job",,Lazarus,
8e6fb36ef98a33ad35f0d3a15f602bb4263441722725cd78fd0257a8d1911ef3,6250583,Microsoft Word 2007+,OOXML,8/13/20 23:30,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","Third Infection Method, Operation Dream Job",,Lazarus,
8f79333f2cc38d2259af81b6d0fbfb0731f1e3442c187b19a6538d0e7daf85df,2169344,"PE32+ executable (GUI) x86-64, for MS Windows",PEXE,3/16/21 9:26,"['Insikt', 'TAG-16', 'Tag-16 Chinese Nation state']",C0007,"['APT40', 'CobaltStrike', 'FunnyDream', 'PCShare', 'RedFoxtrot', 'ShadowPad', 'TAG-16', 'TAG-33', 'Trochilus', 'analysis', 'april', 'apt40', 'china', 'chinoxy', 'cobalt strike', 'cyber threat', 'funnydream', 'future', 'indonesia', 'insikt', 'insikt group', 'june', 'laos', 'naikon', 'newcore', 'newcore rat', 'recorded future', 'redalpha', 'reddelta', 'redfoxtrot', 'royal road', 'royalroad', 'rtf sample', 'shadowpad', 'smanager', 'south china', 'southeast asia', 'tag16', 'threat activity', 'twitter']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://go.recordedfuture.com/hubfs/reports/cta-2021-1208.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
909d70f6d91957b20a8ed09bcd881fb1416d23b63083c03840edc8c80d256a15,33280,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,3/2/18 15:41,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
94786066a64c0eb260a28a2959fcd31d63d175ade8b05ae682d3f6f9b2a5a916,22085632,UDF filesystem data (version 1.5) 'ICA_DECLASS',,5/26/21 10:45,"['APT29', 'NOBELIUM']",C0024,"['Cozy Bear', 'Email-based Phishing', 'Hammertoss', 'NOBELIUM', 'Nobelium', 'Ransomware Sobdinski', 'The Dukes', 'april', 'apt29', 'arguepatch', 'artemis', 'avemariarat', 'azure sentinel', 'beacon loader', 'beacon malware', 'bitrat', 'black basta', 'boombox', 'caddywiper', 'cain', 'cert', 'cisa', 'cobalt', 'cobalt strike', 'cobaltstrike', 'computer security', 'contact', 'containedwithin', 'container', 'cookie', 'csirt', 'cyber risks', 'cyber security', 'cybersecurity', 'dark halo', 'date', 'decoy document', 'defender', 'description', 'domain', 'domain actor', 'email', 'email spoofed', 'email url', 'emotet', 'entropy', 'europe', 'execution', 'february', 'file', 'firebase', 'first', 'format', 'generickd.46360875', 'germany', 'high', 'host ip', 'html', 'html document', 'indicator type', 'industroyer2', 'infostealer', 'installer', 'iocs', 'ip address', 'iso file', 'january', 'ka', 'khalesi', 'known malicious', 'lnk file', 'lua', 'lua interpreter', 'lua payload', 'malicious', 'malicious ip', 'malicious iso', 'malicious lnk', 'malware', 'matches no', 'medium', 'mexico', 'microsoft', 'mimikatz', 'mstic', 'nobelium', 'open', 'persistence', 'phishing', 'powershell', 'privacy', 'qakbot', 'quasar', 'raas', 'ransomware', 'razy', 'refer', 'relatedto', 'restrict', 'revisar correo', 'rozena', 'sha1', 'sha256', 'sha256 cobalt', 'stage', 'strike beacon', 'subdomain', 'tcp comms', 'trickbot', 'trojan', 'true filemd5', 'true filesha1', 'true filesha256', 'type', 'u. s. computer emergency readiness', 'ultimasms', 'united', 'urls', 'usaid', 'uscert', 'virustotal', 'volexity', 'white', 'windows nt', 'withheld']",,https://www.microsoft.com/en-us/security/blog/2021/05/27/new-sophisticated-email-based-attack-from-nobelium/,APT29,
96c88682880bcb9e657f87ed7e0f4e47b13d0ddfd56abaf78707aa75e1e59fda,45056,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,2/3/18 11:52,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
99da8843bd007d2487d2251d6f62007ca6ee50884e2f54c13aae98a23b35e8ec,1175928,"PE32 executable (GUI) Intel 80386, for MS Windows, Nullsoft Installer self-extracting archive",PEXE,1/12/21 20:28,[],C0005,"['Remcos', 'agent tesla', 'arguepatch', 'asyncrat', 'attachment', 'autoit', 'avemariarat', 'basic', 'bitrat', 'black basta', 'caddywiper', 'cain', 'capture', 'cobalt', 'cobalt strike', 'cobaltstrike', 'colombia', 'discovery', 'domain', 'emotet', 'execution', 'files', 'high', 'id name', 'industroyer2', 'infostealer', 'installer', 'iocs', 'known malicious', 'malicious', 'malware', 'media', 'medium', 'mexico', 'mimikatz', 'njrat', 'nsis', 'persistence', 'phishing', 'powershell', 'qakbot', 'quasar', 'raas', 'ransomware', 'rats', 'registry', 'remcos', 'revisar correo', 'shell', 'trickbot', 'true filemd5', 'true filesha1', 'true filesha256', 'ultimasms', 'windows command']","Identical NSIS Installers, Similar to APT-C-36",https://www.welivesecurity.com/2021/01/12/operation-spalax-targeted-malware-attacks-colombia/,APT-C-36,
9b33ec7f5e615a6556f147b611425d3ca4a8879ce746d4a8cb62adf4c7f76029,4959232,"PE32+ executable (DLL) (GUI) x86-64, for MS Windows",PEXE,1/13/21 4:26,"['APT29', 'Dukes']",C0023,"['APT29', 'Analysis', 'Cyber Espionage', 'Dukes', 'Hacking', 'Trojan', 'Unpacking', 'added iocs', 'code issues', 'dukes', 'fatduke', 'ghost', 'github', 'latest commit', 'liteduke', 'md5 hash', 'mfaou', 'miniduke', 'operation ghost', 'polyglotduke', 'pull', 'regduke loader', 'search sign', 'sha1 hash', 'sha256 hash', 'sign', 'skip', 'welivesecurity']",,https://www.welivesecurity.com/wp-content/uploads/2019/10/ESET_Operation_Ghost_Dukes.pdf,APT29,
9cc387fd485e91fc58a626d2c64b85e0502ba60f3718afd7b5fd6e5b46721bb9,10546176,"PE32+ executable (GUI) x86-64, for MS Windows",PEXE,8/13/20 16:33,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","First Infection Vector, Operation Dream Job",,Lazarus,
9d0c2e8d0e2430c3e67b2677caff136e562570da162a371e9cfa6602c70b03bb,2169344,"PE32+ executable (GUI) x86-64, for MS Windows",PEXE,12/9/21 18:32,"['Insikt', 'TAG-16', 'Tag-16 Chinese Nation state']",C0007,"['APT40', 'CobaltStrike', 'FunnyDream', 'PCShare', 'RedFoxtrot', 'ShadowPad', 'TAG-16', 'TAG-33', 'Trochilus', 'analysis', 'april', 'apt40', 'china', 'chinoxy', 'cobalt strike', 'cyber threat', 'funnydream', 'future', 'indonesia', 'insikt', 'insikt group', 'june', 'laos', 'naikon', 'newcore', 'newcore rat', 'recorded future', 'redalpha', 'reddelta', 'redfoxtrot', 'royal road', 'royalroad', 'rtf sample', 'shadowpad', 'smanager', 'south china', 'southeast asia', 'tag16', 'threat activity', 'twitter']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://go.recordedfuture.com/hubfs/reports/cta-2021-1208.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
a15f8b68df8e444761a7475d3dce311e6315e8f8c43e5f4bfb4873040bc9c232,35328,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,12/5/17 23:25,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
a1859ce1575ab08b6c3dc2731cef31e358dd3ccfc7d6febaccb6a730bc1d58c0,1778688,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,7/9/21 14:33,"['Insikt', 'TAG-16', 'Tag-16 Chinese Nation state']",C0007,"['APT40', 'CobaltStrike', 'FunnyDream', 'PCShare', 'RedFoxtrot', 'ShadowPad', 'TAG-16', 'TAG-33', 'Trochilus', 'analysis', 'april', 'apt40', 'china', 'chinoxy', 'cobalt strike', 'cyber threat', 'funnydream', 'future', 'indonesia', 'insikt', 'insikt group', 'june', 'laos', 'naikon', 'newcore', 'newcore rat', 'recorded future', 'redalpha', 'reddelta', 'redfoxtrot', 'royal road', 'royalroad', 'rtf sample', 'shadowpad', 'smanager', 'south china', 'southeast asia', 'tag16', 'threat activity', 'twitter']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://go.recordedfuture.com/hubfs/reports/cta-2021-1208.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
a3eca35d14b0e020444186a5faaba5997994a47af08580521f808b1bb83d6063,202126,Microsoft Word 2007+,OOXML,4/27/20 9:13,"['Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['******_pms.docx', 'Boeing', 'DBLL Dropper', 'DRATzarus', 'DeathNote', 'Lazarus', 'Lazarus Group', 'Macros', 'Manuscrypt', 'NukeSped', 'OSINT', 'Operation Dream Job', 'OperationDreamJob', 'T1059', 'T1071', 'T1082', 'T1129', 'T1566', 'T1574.002', 'adversary', 'appdata', 'april', 'apt', 'apts', 'attack', 'back', 'backdoor', 'blindingcan', 'boeing_pms.docx', 'clicker', 'cobalt strike', 'code', 'concept', 'contact', 'copperhedge', 'cve-2017-0199', 'date', 'deathnote', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'filehashsha256', 'gamaredon', 'gopuram', 'graphsteel', 'grimplant', 'guid', 'hidden cobra', 'iconcache.db', 'implant', 'information', 'initial', 'installer', 'invisimole', 'ioc md5', 'june', 'kimsuky', 'konni', 'korean', 'lazarus', 'lazarus group', 'life', 'loader', 'macros', 'mailbox', 'malicious', 'malware descriptions', 'malware technologies', 'manuscrypt', 'mcafee', 'mcafee atr', 'microbackdoor', 'microsoft word', 'mimikatz', 'min read', 'mozilla', 'nukesped', 'office', 'pcaudit.sys', 'pdf file', 'phase', 'podcast', 'programdata', 'roaming mantis', 'service', 'south korea', 'sqlite', 'stage rat c2', 'stealer', 'strong', 'target', 'targeted attacks', 'team', 'tips', 'trojan', 'trojanized pdf', 'ttps', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'ultimate', 'ultravnc viewer', 'unc1151', 'unknown', 'vector', 'virus total', 'virustotal', 'white', 'windows', 'winrar', '© all', '이재춘국장']","Third Infection Method, Operation Dream Job",,Lazarus,
a81645ee53f986c8a6a1dadeb4a7ad4f74aa8f4e55365531f27d426ce99de148,,,,set(),[],C0022,[],Decoy Legitimate File,https://www.clearskysec.com/wp-content/uploads/2020/08/Dream-Job-Campaign.pdf,Lazarus,
a95449f7c7c1ea5359bd76f25f57b89802d94f649ba059b910d8e46d9a914fcf,4465152,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,4/17/20 0:21,['Dukes'],C0023,"['2016 Russian Interference', '2020 US Elections Hack', 'Dukes', 'Ransomware', 'added iocs', 'code issues', 'dukes', 'fatduke', 'ghost', 'github', 'latest commit', 'less', 'liteduke', 'mfaou', 'miniduke', 'operation ghost', 'polyglotduke', 'pull', 'regduke loader', 'search sign', 'sign', 'skip', 'welivesecurity']",,https://www.welivesecurity.com/wp-content/uploads/2019/10/ESET_Operation_Ghost_Dukes.pdf,APT29,
ac0d7424715b79b4e73c427336e1ce08ec14fb74fd9bc3ab0a2057e1de256c97,44032,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,11/12/17 23:19,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
ad23c7930dae02de1ea3c6836091b5fb3c62a89bf2bcfb83b4b39ede15904910,76800,"PE32 executable (GUI) Intel 80386, for MS Windows",PEXE,1/20/17 16:51,"['BlackEnergy, CRASHOVERRIDE, INDUSTROYER', 'Electrum', 'Havex']",C0025,"['BlackEnergy', 'BlackEnergy, CRASHOVERRIDE, INDUSTROYER', 'CrashOverride', 'Endowerpo', 'Endowerpo.A', 'ICS', 'Industrial Control Systems', 'Industroyer', 'Russia', 'Ukraine', 'VertekMTI', 'code issues', 'github', 'history files', 'industroyer', 'latest commit', 'pull', 'search sign', 'sign', 'skip', 'type name', 'vsoc']",Destructive Module,https://www.dragos.com/wp-content/uploads/CRASHOVERRIDE2018.pdf,Sandworm,"Quedagh, VOODOO BEAR, TEMP.Noble, IRON VIKING, G0034, ELECTRUM, TeleBots, IRIDIUM, Blue Echidna, FROZENBARENTS"
adcdbec0b92da0a39377f5ab95ffe9b6da9682faaa210abcaaa5bd51c827a9e1,283910,Microsoft Word 2007+,OOXML,4/9/20 22:41,"['Hidden Cobra', 'Lazarus Group']",C0022,"['******_pms.docx', 'adversary', 'april', 'attack', 'back', 'clicker', 'code', 'contact', 'cve-2017-0199', 'date', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'gamaredon', 'guid', 'hidden cobra', 'implant', 'kimsuky', 'konni', 'korean', 'lazarus', 'life', 'mcafee', 'mcafee atr', 'microsoft word', 'min read', 'mozilla', 'office', 'phase', 'podcast', 'service', 'sqlite', 'stealer', 'strong', 'target', 'team', 'tips', 'ttps', 'ultimate', 'unknown', '이재춘국장']","First Infection Vector, Operation Dream Job",,Lazarus,
adce894e3ce69c9822da57196707c7a15acee11319ccc963b84d83c23c3ea802,10507264,"PE32+ executable (GUI) x86-64, for MS Windows",PEXE,8/13/20 23:30,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","First Infection Vector, Operation Dream Job",,Lazarus,
b3c811595a0edbed9524a1a71ee9292c19792370c99f856f765a39f80a437418,2195968,"PE32+ executable (DLL) (GUI) x86-64, for MS Windows",PEXE,12/9/21 12:28,"['Insikt', 'TAG-16', 'Tag-16 Chinese Nation state']",C0007,"['APT40', 'CobaltStrike', 'FunnyDream', 'PCShare', 'RedFoxtrot', 'ShadowPad', 'TAG-16', 'TAG-33', 'Trochilus', 'analysis', 'april', 'apt40', 'china', 'chinoxy', 'cobalt strike', 'cyber threat', 'funnydream', 'future', 'indonesia', 'insikt', 'insikt group', 'june', 'laos', 'naikon', 'newcore', 'newcore rat', 'recorded future', 'redalpha', 'reddelta', 'redfoxtrot', 'royal road', 'royalroad', 'rtf sample', 'shadowpad', 'smanager', 'south china', 'southeast asia', 'tag16', 'threat activity', 'twitter']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://go.recordedfuture.com/hubfs/reports/cta-2021-1208.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
b76b6bbda8703fa801898f843692ec1968e4b0c90dfae9764404c1a54abf650b,1018368,"PE32+ executable (DLL) (GUI) x86-64, for MS Windows",PEXE,4/23/20 21:47,"['Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['DeathNote', 'Lazarus', 'Lazarus Group', 'Macros', 'Manuscrypt', 'NukeSped', 'OSINT', 'T1059', 'T1071', 'T1082', 'T1129', 'T1566', 'T1574.002', 'adversary', 'appdata', 'april', 'apt', 'attack', 'back', 'backdoor', 'blindingcan', 'clicker', 'code', 'concept', 'contact', 'copperhedge', 'cve-2017-0199', 'date', 'deathnote', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'gamaredon', 'gopuram', 'guid', 'hidden cobra', 'implant', 'installer', 'ioc md5', 'june', 'kimsuky', 'konni', 'korean', 'lazarus', 'lazarus group', 'life', 'loader', 'macros', 'malicious', 'malware descriptions', 'malware technologies', 'manuscrypt', 'mcafee', 'mcafee atr', 'microsoft word', 'mimikatz', 'min read', 'mozilla', 'nukesped', 'office', 'pdf file', 'phase', 'podcast', 'programdata', 'roaming mantis', 'service', 'south korea', 'sqlite', 'stealer', 'strong', 'target', 'targeted attacks', 'team', 'tips', 'trojan', 'trojanized pdf', 'ttps', 'ultimate', 'ultravnc viewer', 'unknown', 'virustotal', 'windows', 'winrar']","Final Implant, Operation North Star, Operation Death Note",https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-north-star-a-job-offer-thats-too-good-to-be-true/,Lazarus,
ba3d8ff9b3f6b6223dd33dee15321e267cc28627723e68cd632e59d85c529330,169984,"PE32 executable (GUI) Intel 80386, for MS Windows",PEXE,11/17/20 18:53,['China APT'],C0007,"['China APT', 'Chinoxy RAT', 'FunnyDream RAT', 'PcShare RAT']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://www.bitdefender.com/files/News/CaseStudies/study/379/Bitdefender-Whitepaper-Chinese-APT.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
bff4d04caeaf8472283906765df34421d657bd631f5562c902e82a3a0177d114,671232,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,4/26/20 14:17,"['Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['DeathNote', 'Lazarus', 'Lazarus Group', 'Macros', 'Manuscrypt', 'NukeSped', 'OSINT', 'T1059', 'T1071', 'T1082', 'T1129', 'T1566', 'T1574.002', 'adversary', 'appdata', 'april', 'apt', 'attack', 'back', 'backdoor', 'blindingcan', 'clicker', 'code', 'concept', 'contact', 'copperhedge', 'cve-2017-0199', 'date', 'deathnote', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'gamaredon', 'gopuram', 'guid', 'hidden cobra', 'implant', 'installer', 'ioc md5', 'june', 'kimsuky', 'konni', 'korean', 'lazarus', 'lazarus group', 'life', 'loader', 'macros', 'malicious', 'malware descriptions', 'malware technologies', 'manuscrypt', 'mcafee', 'mcafee atr', 'microsoft word', 'mimikatz', 'min read', 'mozilla', 'nukesped', 'office', 'pdf file', 'phase', 'podcast', 'programdata', 'roaming mantis', 'service', 'south korea', 'sqlite', 'stealer', 'strong', 'target', 'targeted attacks', 'team', 'tips', 'trojan', 'trojanized pdf', 'ttps', 'ultimate', 'ultravnc viewer', 'unknown', 'virustotal', 'windows', 'winrar']","Final Implant, Operation North Star, Operation Death Note",https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-north-star-a-job-offer-thats-too-good-to-be-true/,Lazarus,
c2dbaafccfb8c9121904629c1b643b99dfa934a2ec9f4bd8754ba3cad38b9a90,2199552,"PE32+ executable (DLL) (GUI) x86-64, for MS Windows",PEXE,12/9/21 12:28,"['Insikt', 'TAG-16', 'Tag-16 Chinese Nation state']",C0007,"['APT40', 'CobaltStrike', 'FunnyDream', 'PCShare', 'RedFoxtrot', 'ShadowPad', 'TAG-16', 'TAG-33', 'Trochilus', 'analysis', 'april', 'apt40', 'china', 'chinoxy', 'cobalt strike', 'cyber threat', 'funnydream', 'future', 'indonesia', 'insikt', 'insikt group', 'june', 'laos', 'naikon', 'newcore', 'newcore rat', 'recorded future', 'redalpha', 'reddelta', 'redfoxtrot', 'royal road', 'royalroad', 'rtf sample', 'shadowpad', 'smanager', 'south china', 'southeast asia', 'tag16', 'threat activity', 'twitter']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
c53efdfe9852a39ee612647318025f35f33afb983f8304d0e5350f6a10aa44c7,,,,set(),[],C0024,[],AES Key,https://www.crowdstrike.com/blog/observations-from-the-stellarparticle-campaign/,NotAPT,
c94d6649fe5c879ac2e4ccb313958736ac4c86f217c3a68c799f9641b6ac9f2a,1774080,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,4/19/21 5:30,"['Insikt', 'TAG-16', 'Tag-16 Chinese Nation state']",C0007,"['APT40', 'CobaltStrike', 'FunnyDream', 'PCShare', 'RedFoxtrot', 'ShadowPad', 'TAG-16', 'TAG-33', 'Trochilus', 'analysis', 'april', 'apt40', 'china', 'chinoxy', 'cobalt strike', 'cyber threat', 'funnydream', 'future', 'indonesia', 'insikt', 'insikt group', 'june', 'laos', 'naikon', 'newcore', 'newcore rat', 'recorded future', 'redalpha', 'reddelta', 'redfoxtrot', 'royal road', 'royalroad', 'rtf sample', 'shadowpad', 'smanager', 'south china', 'southeast asia', 'tag16', 'threat activity', 'twitter']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
ca2ac4409093b8865dad6f821fbfb2cc768351e0585b4327123a7a67323e2eb4,139776,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,12/5/17 23:36,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
d035d394a82ae1e44b25e273f99eae8e2369da828d6b6fdb95076fd3eb5de142,10485447,UDF filesystem data (version 1.5) 'ICA_DECLASS',,5/28/21 15:30,"['APT29', 'NOBELIUM']",C0024,"['Cozy Bear', 'Email-based Phishing', 'NOBELIUM', 'Nobelium', 'The Dukes', 'april', 'apt29', 'arguepatch', 'artemis', 'avemariarat', 'azure sentinel', 'beacon loader', 'beacon malware', 'bitrat', 'black basta', 'boombox', 'caddywiper', 'cain', 'cert', 'cisa', 'cobalt', 'cobalt strike', 'cobaltstrike', 'computer security', 'contact', 'containedwithin', 'container', 'cookie', 'csirt', 'cyber risks', 'cyber security', 'cybersecurity', 'dark halo', 'date', 'defender', 'description', 'domain', 'domain actor', 'email spoofed', 'email url', 'emotet', 'entropy', 'europe', 'execution', 'february', 'file', 'firebase', 'first', 'format', 'generickd.46360875', 'germany', 'high', 'host ip', 'html', 'html document', 'indicator type', 'industroyer2', 'infostealer', 'installer', 'iocs', 'ip address', 'iso file', 'january', 'ka', 'khalesi', 'known malicious', 'lnk file', 'lua', 'lua interpreter', 'lua payload', 'malicious', 'malicious ip', 'malicious iso', 'malicious lnk', 'malware', 'matches no', 'medium', 'mexico', 'microsoft', 'mimikatz', 'mstic', 'nobelium', 'open', 'persistence', 'phishing', 'powershell', 'privacy', 'qakbot', 'quasar', 'raas', 'ransomware', 'razy', 'relatedto', 'restrict', 'revisar correo', 'rozena', 'sha256', 'sha256 cobalt', 'stage', 'strike beacon', 'subdomain', 'tcp comms', 'trickbot', 'trojan', 'true filemd5', 'true filesha1', 'true filesha256', 'type', 'u. s. computer emergency readiness', 'ultimasms', 'urls', 'usaid', 'uscert', 'white', 'windows nt', 'withheld']",,https://www.microsoft.com/en-us/security/blog/2021/05/27/new-sophisticated-email-based-attack-from-nobelium/,APT29,
